Date,County Code,County Name,Number of Transactions,Legend Name EN,Legend Name HU,Legend Name RO
2024-08,11,BUZAU,948,Others,Egyéb,Alti
2024-08,12,CALARASI,445,Others,Egyéb,Alti
2024-08,13,CARAS SEVERIN,382,Others,Egyéb,Alti
2024-08,14,CLUJ,2515,Cluj,Kolozs,Cluj
2024-08,15,CONSTANTA,2426,Constanta,Konstanca,Constanta
2024-08,16,COVASNA,303,Others,Egyéb,Alti
2024-08,17,DAMBOVITA,1046,Others,Egyéb,Alti
2024-08,18,DOLJ,1276,Others,Egyéb,Alti
2024-08,19,GALATI,1014,Others,Egyéb,Alti
2024-08,20,GIURGIU,427,Others,Egyéb,Alti
2024-08,21,GORJ,600,Others,Egyéb,Alti
2024-08,22,HARGHITA,644,Others,Egyéb,Alti
2024-08,23,HUNEDOARA,682,Others,Egyéb,Alti
2024-08,24,IALOMITA,394,Others,Egyéb,Alti
2024-08,25,IASI,1848,Others,Egyéb,Alti
2024-08,26,ILFOV,3495,Ilfov,Ilfov,Ilfov
2024-08,27,MARAMURES,691,Others,Egyéb,Alti
2024-08,28,MEHEDINTI,682,Others,Egyéb,Alti
2024-08,29,MURES,1162,Others,Egyéb,Alti
2024-08,30,NEAMT,1068,Others,Egyéb,Alti
2024-08,31,OLT,233,Others,Egyéb,Alti
2024-08,32,PRAHOVA,1057,Others,Egyéb,Alti
2024-08,33,SALAJ,362,Others,Egyéb,Alti
2024-08,34,SATU MARE,941,Others,Egyéb,Alti
2024-08,35,SIBIU,727,Others,Egyéb,Alti
2024-08,36,SUCEAVA,1927,Others,Egyéb,Alti
2024-08,37,TELEORMAN,114,Others,Egyéb,Alti
2024-08,38,TIMIS,2311,Timis,Temes,Timis
2024-08,39,TULCEA,597,Others,Egyéb,Alti
2024-08,40,VALCEA,609,Others,Egyéb,Alti
2024-08,41,VASLUI,917,Others,Egyéb,Alti
2024-08,42,VRANCEA,983,Others,Egyéb,Alti
2024-09,1,ALBA,359,Others,Egyéb,Alti
2024-09,2,ARAD,1065,Others,Egyéb,Alti
2024-09,3,ARGES,800,Others,Egyéb,Alti
2024-09,4,BACAU,1245,Others,Egyéb,Alti
2024-09,5,BIHOR,1393,Others,Egyéb,Alti
2024-09,6,BISTRITA NASAUD,546,Others,Egyéb,Alti
2024-09,7,BOTOSANI,797,Others,Egyéb,Alti
2024-09,8,BRAILA,685,Others,Egyéb,Alti
2024-09,9,BRASOV,2824,Brasov,Brassó,Brasov
2024-09,10,BUCURESTI,9809,Bucharest,Bukarest,Bucuresti
2024-09,11,BUZAU,1034,Others,Egyéb,Alti
2024-09,12,CALARASI,408,Others,Egyéb,Alti
2024-09,13,CARAS SEVERIN,398,Others,Egyéb,Alti
2024-09,14,CLUJ,2529,Cluj,Kolozs,Cluj
2024-09,15,CONSTANTA,2996,Constanta,Konstanca,Constanta
2024-09,16,COVASNA,355,Others,Egyéb,Alti
2024-09,17,DAMBOVITA,1272,Others,Egyéb,Alti
2024-09,18,DOLJ,1455,Others,Egyéb,Alti
2024-09,19,GALATI,1115,Others,Egyéb,Alti
2024-09,20,GIURGIU,355,Others,Egyéb,Alti
2024-09,21,GORJ,657,Others,Egyéb,Alti
2024-09,22,HARGHITA,695,Others,Egyéb,Alti
2024-09,23,HUNEDOARA,727,Others,Egyéb,Alti
2024-09,24,IALOMITA,642,Others,Egyéb,Alti
2024-09,25,IASI,2472,Others,Egyéb,Alti
2024-09,26,ILFOV,4355,Ilfov,Ilfov,Ilfov
2024-09,27,MARAMURES,563,Others,Egyéb,Alti
2024-09,28,MEHEDINTI,704,Others,Egyéb,Alti
2024-09,29,MURES,982,Others,Egyéb,Alti
2024-09,30,NEAMT,876,Others,Egyéb,Alti
2024-09,31,OLT,401,Others,Egyéb,Alti
2024-09,32,PRAHOVA,1314,Others,Egyéb,Alti
2024-09,33,SALAJ,374,Others,Egyéb,Alti
2024-09,34,SATU MARE,823,Others,Egyéb,Alti
2024-09,35,SIBIU,628,Others,Egyéb,Alti
2024-09,36,SUCEAVA,1513,Others,Egyéb,Alti
2024-09,37,TELEORMAN,40,Others,Egyéb,Alti
2024-09,38,TIMIS,2433,Timis,Temes,Timis
2024-09,39,TULCEA,438,Others,Egyéb,Alti
2024-09,40,VALCEA,667,Others,Egyéb,Alti
2024-09,41,VASLUI,1200,Others,Egyéb,Alti
2024-09,42,VRANCEA,869,Others,Egyéb,Alti
2024-10,1,ALBA,490,Others,Egyéb,Alti
2024-10,2,ARAD,1274,Others,Egyéb,Alti
2024-10,3,ARGES,899,Others,Egyéb,Alti
2024-10,4,BACAU,1295,Others,Egyéb,Alti
2024-10,5,BIHOR,1643,Others,Egyéb,Alti
2024-10,6,BISTRITA NASAUD,651,Others,Egyéb,Alti
2024-10,7,BOTOSANI,1081,Others,Egyéb,Alti
2024-10,8,BRAILA,758,Others,Egyéb,Alti
2024-10,9,BRASOV,3139,Brasov,Brassó,Brasov
2024-10,10,BUCURESTI,11629,Bucharest,Bukarest,Bucuresti
2024-10,11,BUZAU,1466,Others,Egyéb,Alti
2024-10,12,CALARASI,576,Others,Egyéb,Alti
2024-10,13,CARAS SEVERIN,652,Others,Egyéb,Alti
2024-10,14,CLUJ,3163,Cluj,Kolozs,Cluj
2024-10,15,CONSTANTA,3614,Constanta,Konstanca,Constanta
2024-10,16,COVASNA,322,Others,Egyéb,Alti
2024-10,17,DAMBOVITA,1499,Others,Egyéb,Alti
2024-10,18,DOLJ,2345,Others,Egyéb,Alti
2024-10,19,GALATI,1222,Others,Egyéb,Alti
2024-10,20,GIURGIU,410,Others,Egyéb,Alti
2024-10,21,GORJ,733,Others,Egyéb,Alti
2024-10,22,HARGHITA,778,Others,Egyéb,Alti
2024-10,23,HUNEDOARA,813,Others,Egyéb,Alti
2024-10,24,IALOMITA,773,Others,Egyéb,Alti
2024-10,25,IASI,3117,Others,Egyéb,Alti
2024-10,26,ILFOV,5649,Ilfov,Ilfov,Ilfov
2024-10,27,MARAMURES,1009,Others,Egyéb,Alti
2024-10,28,MEHEDINTI,813,Others,Egyéb,Alti
2024-10,29,MURES,1535,Others,Egyéb,Alti
2024-10,30,NEAMT,1063,Others,Egyéb,Alti
2024-10,31,OLT,579,Others,Egyéb,Alti
2024-10,32,PRAHOVA,2026,Others,Egyéb,Alti
2024-10,33,SALAJ,452,Others,Egyéb,Alti
2024-10,34,SATU MARE,919,Others,Egyéb,Alti
2024-10,35,SIBIU,944,Others,Egyéb,Alti
2024-10,36,SUCEAVA,1861,Others,Egyéb,Alti
2024-10,37,TELEORMAN,52,Others,Egyéb,Alti
2024-10,38,TIMIS,3110,Timis,Temes,Timis
2024-10,39,TULCEA,586,Others,Egyéb,Alti
2024-10,40,VALCEA,876,Others,Egyéb,Alti
2024-10,41,VASLUI,1295,Others,Egyéb,Alti
2024-10,42,VRANCEA,887,Others,Egyéb,Alti
2024-11,1,ALBA,395,Others,Egyéb,Alti
2024-11,2,ARAD,1249,Others,Egyéb,Alti
2024-11,3,ARGES,765,Others,Egyéb,Alti
2024-11,4,BACAU,976,Others,Egyéb,Alti
2024-11,5,BIHOR,1601,Others,Egyéb,Alti
2024-11,6,BISTRITA NASAUD,548,Others,Egyéb,Alti
2024-11,7,BOTOSANI,819,Others,Egyéb,Alti
2024-11,8,BRAILA,636,Others,Egyéb,Alti
2024-11,9,BRASOV,3355,Brasov,Brassó,Brasov
2024-11,10,BUCURESTI,10752,Bucharest,Bukarest,Bucuresti
2024-11,11,BUZAU,1200,Others,Egyéb,Alti
2024-11,12,CALARASI,481,Others,Egyéb,Alti
2024-11,13,CARAS SEVERIN,527,Others,Egyéb,Alti
2024-11,14,CLUJ,2942,Cluj,Kolozs,Cluj
2024-11,15,CONSTANTA,3275,Constanta,Konstanca,Constanta
2024-11,16,COVASNA,398,Others,Egyéb,Alti
2024-11,17,DAMBOVITA,1271,Others,Egyéb,Alti
2024-11,18,DOLJ,1486,Others,Egyéb,Alti
2024-11,19,GALATI,1081,Others,Egyéb,Alti
2024-11,20,GIURGIU,314,Others,Egyéb,Alti
2024-11,21,GORJ,573,Others,Egyéb,Alti
2024-11,22,HARGHITA,713,Others,Egyéb,Alti
2024-11,23,HUNEDOARA,677,Others,Egyéb,Alti
2024-11,24,IALOMITA,307,Others,Egyéb,Alti
2024-11,25,IASI,2392,Others,Egyéb,Alti
2024-11,26,ILFOV,4510,Ilfov,Ilfov,Ilfov
2024-11,27,MARAMURES,771,Others,Egyéb,Alti
2024-11,28,MEHEDINTI,709,Others,Egyéb,Alti
2024-11,29,MURES,1218,Others,Egyéb,Alti
2024-11,30,NEAMT,1032,Others,Egyéb,Alti
2024-11,31,OLT,594,Others,Egyéb,Alti
2024-11,32,PRAHOVA,1639,Others,Egyéb,Alti
2024-11,33,SALAJ,465,Others,Egyéb,Alti
2024-11,34,SATU MARE,1012,Others,Egyéb,Alti
2024-11,35,SIBIU,772,Others,Egyéb,Alti
2024-11,36,SUCEAVA,1628,Others,Egyéb,Alti
2024-11,37,TELEORMAN,50,Others,Egyéb,Alti
2024-11,38,TIMIS,2448,Timis,Temes,Timis
2024-11,39,TULCEA,504,Others,Egyéb,Alti
2024-11,40,VALCEA,792,Others,Egyéb,Alti
2024-11,41,VASLUI,611,Others,Egyéb,Alti
2024-11,42,VRANCEA,927,Others,Egyéb,Alti
2024-12,1,ALBA,319,Others,Egyéb,Alti
2024-12,2,ARAD,1212,Others,Egyéb,Alti
2024-12,3,ARGES,617,Others,Egyéb,Alti
2024-12,4,BACAU,923,Others,Egyéb,Alti
2024-12,5,BIHOR,1334,Others,Egyéb,Alti
2024-12,6,BISTRITA NASAUD,665,Others,Egyéb,Alti
2024-12,7,BOTOSANI,781,Others,Egyéb,Alti
2024-12,8,BRAILA,568,Others,Egyéb,Alti
2024-12,9,BRASOV,3207,Brasov,Brassó,Brasov
2024-12,10,BUCURESTI,13257,Bucharest,Bukarest,Bucuresti
2024-12,11,BUZAU,1033,Others,Egyéb,Alti
2024-12,12,CALARASI,402,Others,Egyéb,Alti
2024-12,13,CARAS SEVERIN,401,Others,Egyéb,Alti
2024-12,14,CLUJ,2910,Cluj,Kolozs,Cluj
2024-12,15,CONSTANTA,2934,Constanta,Konstanca,Constanta
2024-12,16,COVASNA,328,Others,Egyéb,Alti
2024-12,17,DAMBOVITA,1091,Others,Egyéb,Alti
2024-12,18,DOLJ,1420,Others,Egyéb,Alti
2024-12,19,GALATI,1281,Others,Egyéb,Alti
2024-12,20,GIURGIU,397,Others,Egyéb,Alti
2024-12,21,GORJ,467,Others,Egyéb,Alti
2024-12,22,HARGHITA,706,Others,Egyéb,Alti
2024-12,23,HUNEDOARA,494,Others,Egyéb,Alti
2024-12,24,IALOMITA,121,Others,Egyéb,Alti
2024-12,25,IASI,1791,Others,Egyéb,Alti
2024-12,26,ILFOV,3890,Ilfov,Ilfov,Ilfov
2024-12,27,MARAMURES,608,Others,Egyéb,Alti
2024-12,28,MEHEDINTI,809,Others,Egyéb,Alti
2024-12,29,MURES,1365,Others,Egyéb,Alti
2024-12,30,NEAMT,898,Others,Egyéb,Alti
2024-12,31,OLT,417,Others,Egyéb,Alti
2024-12,32,PRAHOVA,1110,Others,Egyéb,Alti
2024-12,33,SALAJ,525,Others,Egyéb,Alti
2024-12,34,SATU MARE,1131,Others,Egyéb,Alti
2024-12,35,SIBIU,734,Others,Egyéb,Alti
2024-12,36,SUCEAVA,1885,Others,Egyéb,Alti
2024-12,37,TELEORMAN,78,Others,Egyéb,Alti
2024-12,38,TIMIS,3296,Timis,Temes,Timis
2024-12,39,TULCEA,393,Others,Egyéb,Alti
2019-12,40,VÂLCEA,693,Others,Egyéb,Alti
2024-12,41,VASLUI,485,Others,Egyéb,Alti
2024-12,42,VRANCEA,615,Others,Egyéb,Alti
